id_stat,nom_region,nom_espece,date_plantation,superficie,pluviometrie,temperature_min,temperature_max,taux_survie_plants,rendement_moyen,annee,temperature_moyenne,mois_plantation,année,log_pluviometrie,pluviometrie_cleaned
115,Sassandra-Marahoué,Anacardier,2024-01-31,280.43,231.75,18.8,37.95,73.62,9.45,2019,28.375,1,2024,5.449964916157176,231.75
115,Sassandra-Marahoué,Anacardier,2024-03-07,439.9,231.75,18.8,37.95,73.62,9.45,2019,28.375,3,2024,5.449964916157176,231.75
115,Sassandra-Marahoué,Anacardier,2024-03-24,211.09,231.75,18.8,37.95,73.62,9.45,2019,28.375,3,2024,5.449964916157176,231.75
115,Sassandra-Marahoué,Anacardier,2024-05-24,260.56,231.75,18.8,37.95,73.62,9.45,2019,28.375,5,2024,5.449964916157176,231.75
116,Sassandra-Marahoué,Mangue,2019-09-16,383.19,80.04,19.62,25.14,94.98,4.12,2019,22.380000000000003,9,2019,4.394942859940428,80.04
116,Sassandra-Marahoué,Mangue,2019-11-04,375.78,80.04,19.62,25.14,94.98,4.12,2019,22.380000000000003,11,2019,4.394942859940428,80.04
116,Sassandra-Marahoué,Mangue,2020-06-06,450.79,80.04,19.62,25.14,94.98,4.12,2019,22.380000000000003,6,2020,4.394942859940428,80.04
116,Sassandra-Marahoué,Mangue,2021-03-02,49.31,80.04,19.62,25.14,94.98,4.12,2019,22.380000000000003,3,2021,4.394942859940428,231.75
116,Sassandra-Marahoué,Mangue,2021-07-23,343.94,80.04,19.62,25.14,94.98,4.12,2019,22.380000000000003,7,2021,4.394942859940428,80.04
116,Sassandra-Marahoué,Mangue,2022-05-05,290.09,80.04,19.62,25.14,94.98,4.12,2019,22.380000000000003,5,2022,4.394942859940428,80.04
116,Sassandra-Marahoué,Mangue,2022-06-19,84.43,80.04,19.62,25.14,94.98,4.12,2019,22.380000000000003,6,2022,4.394942859940428,80.04
116,Sassandra-Marahoué,Mangue,2022-10-09,69.8,80.04,19.62,25.14,94.98,4.12,2019,22.380000000000003,10,2022,4.394942859940428,352.615
117,Sassandra-Marahoué,Goyave,2019-01-27,396.41,306.29,23.74,35.86,74.74,2.97,2019,29.799999999999997,1,2019,5.727791927116553,306.29
117,Sassandra-Marahoué,Goyave,2021-10-02,319.26,306.29,23.74,35.86,74.74,2.97,2019,29.799999999999997,10,2021,5.727791927116553,306.29
118,Sassandra-Marahoué,Papaye,2019-04-02,200.45,385.46,23.45,36.42,98.37,8.96,2019,29.935000000000002,4,2019,5.957028369786855,385.46
118,Sassandra-Marahoué,Papaye,2019-12-14,105.94,385.46,23.45,36.42,98.37,8.96,2019,29.935000000000002,12,2019,5.957028369786855,385.46
118,Sassandra-Marahoué,Papaye,2021-07-04,307.7,385.46,23.45,36.42,98.37,8.96,2019,29.935000000000002,7,2021,5.957028369786855,385.46
118,Sassandra-Marahoué,Papaye,2021-10-16,229.23,385.46,23.45,36.42,98.37,8.96,2019,29.935000000000002,10,2021,5.957028369786855,385.46
118,Sassandra-Marahoué,Papaye,2022-12-14,302.97,385.46,23.45,36.42,98.37,8.96,2019,29.935000000000002,12,2022,5.957028369786855,385.46
118,Sassandra-Marahoué,Papaye,2023-04-03,317.67,385.46,23.45,36.42,98.37,8.96,2019,29.935000000000002,4,2023,5.957028369786855,385.46
118,Sassandra-Marahoué,Papaye,2023-06-02,367.51,385.46,23.45,36.42,98.37,8.96,2019,29.935000000000002,6,2023,5.957028369786855,385.46
118,Sassandra-Marahoué,Papaye,2024-08-22,145.67,385.46,23.45,36.42,98.37,8.96,2019,29.935000000000002,8,2024,5.957028369786855,385.46
119,Sassandra-Marahoué,Cocotier,2019-01-31,68.6,212.61,15.22,29.03,92.54,4.11,2019,22.125,1,2019,5.364151922469583,212.61
119,Sassandra-Marahoué,Cocotier,2019-08-01,193.52,212.61,15.22,29.03,92.54,4.11,2019,22.125,8,2019,5.364151922469583,212.61
119,Sassandra-Marahoué,Cocotier,2019-11-05,377.48,212.61,15.22,29.03,92.54,4.11,2019,22.125,11,2019,5.364151922469583,212.61
119,Sassandra-Marahoué,Cocotier,2021-06-02,47.72,212.61,15.22,29.03,92.54,4.11,2019,22.125,6,2021,5.364151922469583,212.61
119,Sassandra-Marahoué,Cocotier,2021-12-26,53.36,212.61,15.22,29.03,92.54,4.11,2019,22.125,12,2021,5.364151922469583,212.61
119,Sassandra-Marahoué,Cocotier,2022-12-18,466.07,212.61,15.22,29.03,92.54,4.11,2019,22.125,12,2022,5.364151922469583,212.61
119,Sassandra-Marahoué,Cocotier,2022-12-28,214.94,212.61,15.22,29.03,92.54,4.11,2019,22.125,12,2022,5.364151922469583,212.61
119,Sassandra-Marahoué,Cocotier,2023-04-14,82.84,212.61,15.22,29.03,92.54,4.11,2019,22.125,4,2023,5.364151922469583,379.13
119,Sassandra-Marahoué,Cocotier,2023-07-19,152.7,212.61,15.22,29.03,92.54,4.11,2019,22.125,7,2023,5.364151922469583,212.61
119,Sassandra-Marahoué,Cocotier,2023-09-25,320.4,212.61,15.22,29.03,92.54,4.11,2019,22.125,9,2023,5.364151922469583,212.61
120,Sassandra-Marahoué,Teck,2019-05-08,350.92,125.89,19.97,29.51,97.71,7.16,2019,24.740000000000002,5,2019,4.8433205694088235,125.89
120,Sassandra-Marahoué,Teck,2021-12-02,226.35,125.89,19.97,29.51,97.71,7.16,2019,24.740000000000002,12,2021,4.8433205694088235,125.89
120,Sassandra-Marahoué,Teck,2022-01-25,332.23,125.89,19.97,29.51,97.71,7.16,2019,24.740000000000002,1,2022,4.8433205694088235,125.89
120,Sassandra-Marahoué,Teck,2023-08-28,491.37,125.89,19.97,29.51,97.71,7.16,2019,24.740000000000002,8,2023,4.8433205694088235,125.89
120,Sassandra-Marahoué,Teck,2023-10-29,358.97,125.89,19.97,29.51,97.71,7.16,2019,24.740000000000002,10,2023,4.8433205694088235,125.89
121,Sassandra-Marahoué,Acajou,2019-10-17,283.62,407.92,17.24,28.36,60.05,4.1,2019,22.799999999999997,10,2019,6.013519537888813,407.92
121,Sassandra-Marahoué,Acajou,2021-02-15,225.18,407.92,17.24,28.36,60.05,4.1,2019,22.799999999999997,2,2021,6.013519537888813,407.92
121,Sassandra-Marahoué,Acajou,2021-07-09,131.39,407.92,17.24,28.36,60.05,4.1,2019,22.799999999999997,7,2021,6.013519537888813,407.92
121,Sassandra-Marahoué,Acajou,2022-05-16,363.9,407.92,17.24,28.36,60.05,4.1,2019,22.799999999999997,5,2022,6.013519537888813,407.92
121,Sassandra-Marahoué,Acajou,2023-11-12,98.98,407.92,17.24,28.36,60.05,4.1,2019,22.799999999999997,11,2023,6.013519537888813,407.92
122,Sassandra-Marahoué,Iroko,2020-11-13,356.55,268.55,20.87,36.18,75.01,9.41,2019,28.525,11,2020,5.596753901897678,268.55
122,Sassandra-Marahoué,Iroko,2021-06-06,234.98,268.55,20.87,36.18,75.01,9.41,2019,28.525,6,2021,5.596753901897678,268.55
122,Sassandra-Marahoué,Iroko,2022-06-02,15.96,268.55,20.87,36.18,75.01,9.41,2019,28.525,6,2022,5.596753901897678,268.55
122,Sassandra-Marahoué,Iroko,2024-05-31,232.11,268.55,20.87,36.18,75.01,9.41,2019,28.525,5,2024,5.596753901897678,268.55
123,Sassandra-Marahoué,Samba,2019-04-11,12.71,352.79,24.25,27.71,61.06,5.39,2019,25.98,4,2019,5.868703516769989,352.79
123,Sassandra-Marahoué,Samba,2019-12-22,335.2,352.79,24.25,27.71,61.06,5.39,2019,25.98,12,2019,5.868703516769989,352.79
123,Sassandra-Marahoué,Samba,2021-02-16,88.8,352.79,24.25,27.71,61.06,5.39,2019,25.98,2,2021,5.868703516769989,352.79
123,Sassandra-Marahoué,Samba,2021-10-08,495.35,352.79,24.25,27.71,61.06,5.39,2019,25.98,10,2021,5.868703516769989,352.79
123,Sassandra-Marahoué,Samba,2023-03-07,190.21,352.79,24.25,27.71,61.06,5.39,2019,25.98,3,2023,5.868703516769989,352.79
123,Sassandra-Marahoué,Samba,2023-05-05,469.0,352.79,24.25,27.71,61.06,5.39,2019,25.98,5,2023,5.868703516769989,352.79
123,Sassandra-Marahoué,Samba,2024-01-19,375.56,352.79,24.25,27.71,61.06,5.39,2019,25.98,1,2024,5.868703516769989,352.79
123,Sassandra-Marahoué,Samba,2024-10-25,105.67,352.79,24.25,27.71,61.06,5.39,2019,25.98,10,2024,5.868703516769989,352.79
124,Sassandra-Marahoué,Eucalyptus,2020-03-12,474.15,379.13,15.25,25.33,64.76,2.26,2019,20.29,3,2020,5.940513299478926,379.13
124,Sassandra-Marahoué,Eucalyptus,2021-04-17,252.79,379.13,15.25,25.33,64.76,2.26,2019,20.29,4,2021,5.940513299478926,379.13
124,Sassandra-Marahoué,Eucalyptus,2022-04-29,383.14,379.13,15.25,25.33,64.76,2.26,2019,20.29,4,2022,5.940513299478926,379.13
124,Sassandra-Marahoué,Eucalyptus,2024-06-16,168.6,379.13,15.25,25.33,64.76,2.26,2019,20.29,6,2024,5.940513299478926,379.13
124,Sassandra-Marahoué,Eucalyptus,2024-06-27,267.59,379.13,15.25,25.33,64.76,2.26,2019,20.29,6,2024,5.940513299478926,379.13
125,Savanes,Cacao,2019-02-12,59.55,113.01,21.4,39.68,75.08,5.95,2019,30.54,2,2019,4.736286163845628,113.01
125,Savanes,Cacao,2019-08-28,499.86,113.01,21.4,39.68,75.08,5.95,2019,30.54,8,2019,4.736286163845628,113.01
125,Savanes,Cacao,2020-01-06,307.15,113.01,21.4,39.68,75.08,5.95,2019,30.54,1,2020,4.736286163845628,113.01
125,Savanes,Cacao,2021-03-31,153.64,113.01,21.4,39.68,75.08,5.95,2019,30.54,3,2021,4.736286163845628,428.27
125,Savanes,Cacao,2021-05-26,61.01,113.01,21.4,39.68,75.08,5.95,2019,30.54,5,2021,4.736286163845628,113.01
125,Savanes,Cacao,2021-06-05,296.31,113.01,21.4,39.68,75.08,5.95,2019,30.54,6,2021,4.736286163845628,113.01
125,Savanes,Cacao,2021-12-08,92.78,113.01,21.4,39.68,75.08,5.95,2019,30.54,12,2021,4.736286163845628,113.01
125,Savanes,Cacao,2022-08-09,93.05,113.01,21.4,39.68,75.08,5.95,2019,30.54,8,2022,4.736286163845628,113.01
125,Savanes,Cacao,2023-08-08,295.85,113.01,21.4,39.68,75.08,5.95,2019,30.54,8,2023,4.736286163845628,113.01
125,Savanes,Cacao,2023-09-03,409.09,113.01,21.4,39.68,75.08,5.95,2019,30.54,9,2023,4.736286163845628,113.01
125,Savanes,Cacao,2024-02-18,299.06,113.01,21.4,39.68,75.08,5.95,2019,30.54,2,2024,4.736286163845628,113.01
126,Savanes,Café,2019-07-04,167.18,384.49,24.45,37.74,89.48,4.46,2019,31.095,7,2019,5.954515252329704,384.49
126,Savanes,Café,2020-12-06,51.82,384.49,24.45,37.74,89.48,4.46,2019,31.095,12,2020,5.954515252329704,168.3
127,Savanes,Palmier à huile,2020-08-23,180.65,377.13,24.18,39.26,85.22,6.99,2019,31.72,8,2020,5.935238051838176,377.13
127,Savanes,Palmier à huile,2021-01-03,120.98,377.13,24.18,39.26,85.22,6.99,2019,31.72,1,2021,5.935238051838176,377.13
127,Savanes,Palmier à huile,2021-05-16,461.72,377.13,24.18,39.26,85.22,6.99,2019,31.72,5,2021,5.935238051838176,377.13
127,Savanes,Palmier à huile,2023-04-30,351.4,377.13,24.18,39.26,85.22,6.99,2019,31.72,4,2023,5.935238051838176,377.13
127,Savanes,Palmier à huile,2023-10-21,27.61,377.13,24.18,39.26,85.22,6.99,2019,31.72,10,2023,5.935238051838176,377.13
128,Savanes,Hévéa,2021-05-07,275.9,428.27,22.01,35.91,62.24,9.56,2019,28.96,5,2021,6.062086091586753,428.27
128,Savanes,Hévéa,2023-10-30,172.14,428.27,22.01,35.91,62.24,9.56,2019,28.96,10,2023,6.062086091586753,428.27
128,Savanes,Hévéa,2024-02-04,337.1,428.27,22.01,35.91,62.24,9.56,2019,28.96,2,2024,6.062086091586753,428.27
128,Savanes,Hévéa,2024-03-11,80.07,428.27,22.01,35.91,62.24,9.56,2019,28.96,3,2024,6.062086091586753,428.27
128,Savanes,Hévéa,2024-03-12,372.98,428.27,22.01,35.91,62.24,9.56,2019,28.96,3,2024,6.062086091586753,428.27
129,Savanes,Anacardier,2020-09-25,51.9,473.23,23.93,31.29,97.9,2.06,2019,27.61,9,2020,6.161692436075576,473.23
129,Savanes,Anacardier,2021-07-24,50.06,473.23,23.93,31.29,97.9,2.06,2019,27.61,7,2021,6.161692436075576,473.23
129,Savanes,Anacardier,2022-07-24,337.64,473.23,23.93,31.29,97.9,2.06,2019,27.61,7,2022,6.161692436075576,473.23
129,Savanes,Anacardier,2023-09-10,59.87,473.23,23.93,31.29,97.9,2.06,2019,27.61,9,2023,6.161692436075576,473.23
129,Savanes,Anacardier,2023-11-16,257.89,473.23,23.93,31.29,97.9,2.06,2019,27.61,11,2023,6.161692436075576,473.23
129,Savanes,Anacardier,2024-11-25,86.45,473.23,23.93,31.29,97.9,2.06,2019,27.61,11,2024,6.161692436075576,473.23
130,Savanes,Mangue,2019-01-22,168.37,167.12,22.85,35.62,90.76,3.18,2019,29.235,1,2019,5.124678010136916,167.12
130,Savanes,Mangue,2019-07-12,373.15,167.12,22.85,35.62,90.76,3.18,2019,29.235,7,2019,5.124678010136916,167.12
130,Savanes,Mangue,2020-05-10,136.37,167.12,22.85,35.62,90.76,3.18,2019,29.235,5,2020,5.124678010136916,167.12
130,Savanes,Mangue,2020-07-27,225.97,167.12,22.85,35.62,90.76,3.18,2019,29.235,7,2020,5.124678010136916,167.12
130,Savanes,Mangue,2020-11-24,447.1,167.12,22.85,35.62,90.76,3.18,2019,29.235,11,2020,5.124678010136916,411.435
130,Savanes,Mangue,2022-01-22,190.18,167.12,22.85,35.62,90.76,3.18,2019,29.235,1,2022,5.124678010136916,167.12
130,Savanes,Mangue,2022-04-05,449.43,167.12,22.85,35.62,90.76,3.18,2019,29.235,4,2022,5.124678010136916,167.12
130,Savanes,Mangue,2022-06-22,126.71,167.12,22.85,35.62,90.76,3.18,2019,29.235,6,2022,5.124678010136916,167.12
130,Savanes,Mangue,2023-04-12,162.74,167.12,22.85,35.62,90.76,3.18,2019,29.235,4,2023,5.124678010136916,167.12
130,Savanes,Mangue,2023-09-24,279.12,167.12,22.85,35.62,90.76,3.18,2019,29.235,9,2023,5.124678010136916,167.12
131,Savanes,Goyave,2020-02-03,493.14,327.26,17.73,39.26,86.46,6.51,2019,28.494999999999997,2,2020,5.79380597730379,327.26
131,Savanes,Goyave,2020-02-05,166.46,327.26,17.73,39.26,86.46,6.51,2019,28.494999999999997,2,2020,5.79380597730379,327.26
131,Savanes,Goyave,2023-02-10,205.51,327.26,17.73,39.26,86.46,6.51,2019,28.494999999999997,2,2023,5.79380597730379,327.26
132,Savanes,Papaye,2019-01-29,247.42,441.73,19.48,32.66,85.92,1.16,2019,26.07,1,2019,6.092960103423562,441.73
132,Savanes,Papaye,2019-04-11,41.05,441.73,19.48,32.66,85.92,1.16,2019,26.07,4,2019,6.092960103423562,441.73
132,Savanes,Papaye,2020-06-09,63.93,441.73,19.48,32.66,85.92,1.16,2019,26.07,6,2020,6.092960103423562,441.73
132,Savanes,Papaye,2020-07-04,403.4,441.73,19.48,32.66,85.92,1.16,2019,26.07,7,2020,6.092960103423562,441.73
132,Savanes,Papaye,2020-08-11,257.57,441.73,19.48,32.66,85.92,1.16,2019,26.07,8,2020,6.092960103423562,441.73
132,Savanes,Papaye,2022-04-04,449.58,441.73,19.48,32.66,85.92,1.16,2019,26.07,4,2022,6.092960103423562,441.73
132,Savanes,Papaye,2023-03-19,350.4,441.73,19.48,32.66,85.92,1.16,2019,26.07,3,2023,6.092960103423562,441.73
132,Savanes,Papaye,2024-11-06,334.64,441.73,19.48,32.66,85.92,1.16,2019,26.07,11,2024,6.092960103423562,441.73
133,Savanes,Cocotier,2020-08-11,322.4,83.81,15.37,36.05,76.04,1.58,2019,25.709999999999997,8,2020,4.440413460373609,83.81
133,Savanes,Cocotier,2020-10-06,487.45,83.81,15.37,36.05,76.04,1.58,2019,25.709999999999997,10,2020,4.440413460373609,388.26
133,Savanes,Cocotier,2023-06-16,337.36,83.81,15.37,36.05,76.04,1.58,2019,25.709999999999997,6,2023,4.440413460373609,83.81
133,Savanes,Cocotier,2024-06-15,475.85,83.81,15.37,36.05,76.04,1.58,2019,25.709999999999997,6,2024,4.440413460373609,83.81
134,Savanes,Teck,2019-01-06,287.54,399.39,24.98,30.26,61.62,9.36,2019,27.62,1,2019,5.992439072104209,399.39
134,Savanes,Teck,2020-04-01,284.86,399.39,24.98,30.26,61.62,9.36,2019,27.62,4,2020,5.992439072104209,399.39
134,Savanes,Teck,2020-07-04,371.57,399.39,24.98,30.26,61.62,9.36,2019,27.62,7,2020,5.992439072104209,399.39
134,Savanes,Teck,2020-11-07,467.04,399.39,24.98,30.26,61.62,9.36,2019,27.62,11,2020,5.992439072104209,399.39
134,Savanes,Teck,2021-06-22,406.59,399.39,24.98,30.26,61.62,9.36,2019,27.62,6,2021,5.992439072104209,399.39
134,Savanes,Teck,2021-11-22,422.64,399.39,24.98,30.26,61.62,9.36,2019,27.62,11,2021,5.992439072104209,399.39
134,Savanes,Teck,2022-10-21,65.64,399.39,24.98,30.26,61.62,9.36,2019,27.62,10,2022,5.992439072104209,399.39
135,Savanes,Acajou,2020-04-08,136.8,259.53,15.68,37.01,83.42,5.46,2019,26.345,4,2020,5.562718017710448,259.53
135,Savanes,Acajou,2020-06-04,83.7,259.53,15.68,37.01,83.42,5.46,2019,26.345,6,2020,5.562718017710448,259.53
135,Savanes,Acajou,2020-08-20,91.48,259.53,15.68,37.01,83.42,5.46,2019,26.345,8,2020,5.562718017710448,259.53
136,Savanes,Iroko,2021-11-09,485.26,423.48,23.93,25.94,87.46,9.22,2019,24.935000000000002,11,2021,6.0508648903894295,423.48
136,Savanes,Iroko,2024-09-03,75.86,423.48,23.93,25.94,87.46,9.22,2019,24.935000000000002,9,2024,6.0508648903894295,423.48
137,Savanes,Samba,2019-05-12,17.05,130.14,24.07,35.06,94.08,6.05,2019,29.565,5,2019,4.876265454835473,130.14
137,Savanes,Samba,2019-08-20,146.51,130.14,24.07,35.06,94.08,6.05,2019,29.565,8,2019,4.876265454835473,130.14
137,Savanes,Samba,2020-08-29,299.21,130.14,24.07,35.06,94.08,6.05,2019,29.565,8,2020,4.876265454835473,130.14
137,Savanes,Samba,2020-11-10,270.74,130.14,24.07,35.06,94.08,6.05,2019,29.565,11,2020,4.876265454835473,411.435
137,Savanes,Samba,2022-01-26,301.86,130.14,24.07,35.06,94.08,6.05,2019,29.565,1,2022,4.876265454835473,130.14
137,Savanes,Samba,2023-06-22,439.91,130.14,24.07,35.06,94.08,6.05,2019,29.565,6,2023,4.876265454835473,130.14
137,Savanes,Samba,2023-07-01,380.22,130.14,24.07,35.06,94.08,6.05,2019,29.565,7,2023,4.876265454835473,130.14
137,Savanes,Samba,2024-04-30,180.95,130.14,24.07,35.06,94.08,6.05,2019,29.565,4,2024,4.876265454835473,130.14
137,Savanes,Samba,2024-09-04,148.2,130.14,24.07,35.06,94.08,6.05,2019,29.565,9,2024,4.876265454835473,130.14
138,Savanes,Eucalyptus,2021-12-09,96.74,168.3,16.34,25.95,61.04,8.27,2019,21.145,12,2021,5.13167228913909,168.3
138,Savanes,Eucalyptus,2024-12-30,406.96,168.3,16.34,25.95,61.04,8.27,2019,21.145,12,2024,5.13167228913909,168.3
139,Vallée du Bandama,Cacao,2020-01-01,204.31,134.5,22.98,29.66,83.2,2.96,2019,26.32,1,2020,4.908971640319756,134.5
139,Vallée du Bandama,Cacao,2020-02-03,237.21,134.5,22.98,29.66,83.2,2.96,2019,26.32,2,2020,4.908971640319756,134.5
139,Vallée du Bandama,Cacao,2021-04-20,295.99,134.5,22.98,29.66,83.2,2.96,2019,26.32,4,2021,4.908971640319756,134.5
139,Vallée du Bandama,Cacao,2023-07-31,241.39,134.5,22.98,29.66,83.2,2.96,2019,26.32,7,2023,4.908971640319756,134.5
140,Vallée du Bandama,Café,2019-09-25,410.13,180.12,17.7,37.64,93.93,6.54,2019,27.67,9,2019,5.199159795014818,180.12
140,Vallée du Bandama,Café,2021-12-24,293.36,180.12,17.7,37.64,93.93,6.54,2019,27.67,12,2021,5.199159795014818,180.12
141,Vallée du Bandama,Palmier à huile,2019-12-24,100.58,82.98,23.82,31.41,69.16,7.14,2019,27.615000000000002,12,2019,4.430578675256047,82.98
141,Vallée du Bandama,Palmier à huile,2020-11-17,325.56,82.98,23.82,31.41,69.16,7.14,2019,27.615000000000002,11,2020,4.430578675256047,82.98
141,Vallée du Bandama,Palmier à huile,2021-06-23,470.71,82.98,23.82,31.41,69.16,7.14,2019,27.615000000000002,6,2021,4.430578675256047,82.98
141,Vallée du Bandama,Palmier à huile,2022-03-15,299.72,82.98,23.82,31.41,69.16,7.14,2019,27.615000000000002,3,2022,4.430578675256047,82.98
141,Vallée du Bandama,Palmier à huile,2023-07-02,314.82,82.98,23.82,31.41,69.16,7.14,2019,27.615000000000002,7,2023,4.430578675256047,82.98
142,Vallée du Bandama,Hévéa,2019-03-25,449.08,159.49,23.45,25.35,81.94,4.15,2019,24.4,3,2019,5.078231635333065,159.49
142,Vallée du Bandama,Hévéa,2021-12-21,416.81,159.49,23.45,25.35,81.94,4.15,2019,24.4,12,2021,5.078231635333065,159.49
143,Vallée du Bandama,Anacardier,2019-03-15,427.57,395.02,18.05,26.21,87.89,6.79,2019,22.130000000000003,3,2019,5.981464715029649,214.18
143,Vallée du Bandama,Anacardier,2021-06-06,202.2,395.02,18.05,26.21,87.89,6.79,2019,22.130000000000003,6,2021,5.981464715029649,395.02
143,Vallée du Bandama,Anacardier,2021-12-23,77.04,395.02,18.05,26.21,87.89,6.79,2019,22.130000000000003,12,2021,5.981464715029649,395.02
143,Vallée du Bandama,Anacardier,2022-11-30,119.56,395.02,18.05,26.21,87.89,6.79,2019,22.130000000000003,11,2022,5.981464715029649,395.02
143,Vallée du Bandama,Anacardier,2022-12-16,38.46,395.02,18.05,26.21,87.89,6.79,2019,22.130000000000003,12,2022,5.981464715029649,395.02
143,Vallée du Bandama,Anacardier,2023-12-11,188.18,395.02,18.05,26.21,87.89,6.79,2019,22.130000000000003,12,2023,5.981464715029649,395.02
143,Vallée du Bandama,Anacardier,2024-07-08,111.1,395.02,18.05,26.21,87.89,6.79,2019,22.130000000000003,7,2024,5.981464715029649,395.02
144,Vallée du Bandama,Mangue,2019-02-14,242.24,91.06,22.9,34.88,68.97,4.03,2019,28.89,2,2019,4.5224405383890955,91.06
144,Vallée du Bandama,Mangue,2019-10-15,164.03,91.06,22.9,34.88,68.97,4.03,2019,28.89,10,2019,4.5224405383890955,91.06
144,Vallée du Bandama,Mangue,2020-04-01,426.33,91.06,22.9,34.88,68.97,4.03,2019,28.89,4,2020,4.5224405383890955,91.06
144,Vallée du Bandama,Mangue,2020-12-18,255.74,91.06,22.9,34.88,68.97,4.03,2019,28.89,12,2020,4.5224405383890955,91.06
144,Vallée du Bandama,Mangue,2021-02-21,328.48,91.06,22.9,34.88,68.97,4.03,2019,28.89,2,2021,4.5224405383890955,91.06
144,Vallée du Bandama,Mangue,2021-05-12,22.42,91.06,22.9,34.88,68.97,4.03,2019,28.89,5,2021,4.5224405383890955,91.06
144,Vallée du Bandama,Mangue,2021-11-22,145.92,91.06,22.9,34.88,68.97,4.03,2019,28.89,11,2021,4.5224405383890955,91.06
144,Vallée du Bandama,Mangue,2022-01-22,242.0,91.06,22.9,34.88,68.97,4.03,2019,28.89,1,2022,4.5224405383890955,91.06
144,Vallée du Bandama,Mangue,2023-09-30,177.62,91.06,22.9,34.88,68.97,4.03,2019,28.89,9,2023,4.5224405383890955,91.06
145,Vallée du Bandama,Goyave,2023-09-01,104.22,232.6,15.6,33.43,77.47,2.92,2019,24.515,9,2023,5.453610250954072,232.6
145,Vallée du Bandama,Goyave,2024-12-27,176.99,232.6,15.6,33.43,77.47,2.92,2019,24.515,12,2024,5.453610250954072,232.6
146,Vallée du Bandama,Papaye,2019-05-20,388.4,453.06,18.21,32.15,73.74,3.34,2019,25.18,5,2019,6.118229347899479,453.06
146,Vallée du Bandama,Papaye,2022-04-19,297.03,453.06,18.21,32.15,73.74,3.34,2019,25.18,4,2022,6.118229347899479,453.06
146,Vallée du Bandama,Papaye,2022-05-29,282.16,453.06,18.21,32.15,73.74,3.34,2019,25.18,5,2022,6.118229347899479,453.06
147,Vallée du Bandama,Cocotier,2020-03-24,351.54,249.13,15.77,25.88,78.45,5.24,2019,20.825,3,2020,5.521980782709098,249.13
147,Vallée du Bandama,Cocotier,2022-10-06,24.1,249.13,15.77,25.88,78.45,5.24,2019,20.825,10,2022,5.521980782709098,249.13
147,Vallée du Bandama,Cocotier,2023-01-22,228.54,249.13,15.77,25.88,78.45,5.24,2019,20.825,1,2023,5.521980782709098,91.06
147,Vallée du Bandama,Cocotier,2024-03-15,495.08,249.13,15.77,25.88,78.45,5.24,2019,20.825,3,2024,5.521980782709098,249.13
147,Vallée du Bandama,Cocotier,2024-06-03,173.78,249.13,15.77,25.88,78.45,5.24,2019,20.825,6,2024,5.521980782709098,249.13
147,Vallée du Bandama,Cocotier,2024-09-13,171.05,249.13,15.77,25.88,78.45,5.24,2019,20.825,9,2024,5.521980782709098,249.13
147,Vallée du Bandama,Cocotier,2024-09-20,458.28,249.13,15.77,25.88,78.45,5.24,2019,20.825,9,2024,5.521980782709098,249.13
148,Vallée du Bandama,Teck,2020-03-02,403.08,179.23,16.16,37.95,97.12,2.32,2019,27.055,3,2020,5.194233813004714,179.23
148,Vallée du Bandama,Teck,2022-11-24,444.73,179.23,16.16,37.95,97.12,2.32,2019,27.055,11,2022,5.194233813004714,179.23
148,Vallée du Bandama,Teck,2023-09-10,462.02,179.23,16.16,37.95,97.12,2.32,2019,27.055,9,2023,5.194233813004714,179.23
149,Vallée du Bandama,Acajou,2021-10-11,353.47,111.8,24.63,25.18,76.27,2.98,2019,24.905,10,2021,4.725616339063959,111.8
149,Vallée du Bandama,Acajou,2022-07-14,181.11,111.8,24.63,25.18,76.27,2.98,2019,24.905,7,2022,4.725616339063959,111.8
150,Vallée du Bandama,Iroko,2023-07-19,325.21,247.94,15.81,28.3,80.46,3.8,2019,22.055,7,2023,5.517211903572831,247.94
150,Vallée du Bandama,Iroko,2023-08-29,319.81,247.94,15.81,28.3,80.46,3.8,2019,22.055,8,2023,5.517211903572831,247.94
151,Vallée du Bandama,Samba,2019-02-26,422.5,311.95,20.27,31.39,82.01,6.79,2019,25.83,2,2019,5.74604343337071,311.95
151,Vallée du Bandama,Samba,2019-10-15,234.54,311.95,20.27,31.39,82.01,6.79,2019,25.83,10,2019,5.74604343337071,311.95
151,Vallée du Bandama,Samba,2020-02-06,277.35,311.95,20.27,31.39,82.01,6.79,2019,25.83,2,2020,5.74604343337071,311.95
151,Vallée du Bandama,Samba,2021-05-27,256.54,311.95,20.27,31.39,82.01,6.79,2019,25.83,5,2021,5.74604343337071,311.95
152,Vallée du Bandama,Eucalyptus,2023-01-13,245.76,89.27,21.53,28.57,77.27,7.27,2019,25.05,1,2023,4.502805179310063,89.27
152,Vallée du Bandama,Eucalyptus,2023-08-27,48.44,89.27,21.53,28.57,77.27,7.27,2019,25.05,8,2023,4.502805179310063,89.27
152,Vallée du Bandama,Eucalyptus,2024-01-14,450.29,89.27,21.53,28.57,77.27,7.27,2019,25.05,1,2024,4.502805179310063,89.27
152,Vallée du Bandama,Eucalyptus,2024-07-18,368.13,89.27,21.53,28.57,77.27,7.27,2019,25.05,7,2024,4.502805179310063,89.27
