id_stat,nom_region,nom_espece,date_plantation,superficie,pluviometrie,temperature_min,temperature_max,taux_survie_plants,rendement_moyen,annee
938,Yamoussoukro,Palmier à huile,2020-10-26,435.55,326.15,23.46,35.39,73.83,1.47,2023
938,Yamoussoukro,Palmier à huile,2021-05-09,217.82,326.15,23.46,35.39,73.83,1.47,2023
938,Yamoussoukro,Palmier à huile,2021-11-13,225.1,326.15,23.46,35.39,73.83,1.47,2023
938,Yamoussoukro,Palmier à huile,2023-05-23,475.53,326.15,23.46,35.39,73.83,1.47,2023
938,Yamoussoukro,Palmier à huile,2024-04-17,206.37,326.15,23.46,35.39,73.83,1.47,2023
938,Yamoussoukro,Palmier à huile,2024-10-16,399.64,326.15,23.46,35.39,73.83,1.47,2023
939,Yamoussoukro,Hévéa,2019-02-14,48.09,370.95,23.48,31.34,68.67,4.26,2023
939,Yamoussoukro,Hévéa,2021-02-17,93.73,370.95,23.48,31.34,68.67,4.26,2023
939,Yamoussoukro,Hévéa,2021-07-16,326.13,370.95,23.48,31.34,68.67,4.26,2023
939,Yamoussoukro,Hévéa,2022-10-09,427.06,370.95,23.48,31.34,68.67,4.26,2023
939,Yamoussoukro,Hévéa,2023-02-23,230.91,370.95,23.48,31.34,68.67,4.26,2023
939,Yamoussoukro,Hévéa,2023-12-22,132.15,370.95,23.48,31.34,68.67,4.26,2023
939,Yamoussoukro,Hévéa,2024-08-19,251.33,370.95,23.48,31.34,68.67,4.26,2023
939,Yamoussoukro,Hévéa,2024-12-05,259.2,370.95,23.48,31.34,68.67,4.26,2023
940,Yamoussoukro,Anacardier,2022-03-27,35.32,403.1,22.48,27.77,92.06,2.68,2023
941,Yamoussoukro,Mangue,2019-05-25,493.24,174.6,22.26,38.46,60.09,1.76,2023
941,Yamoussoukro,Mangue,2020-08-31,21.91,174.6,22.26,38.46,60.09,1.76,2023
941,Yamoussoukro,Mangue,2022-05-12,477.88,174.6,22.26,38.46,60.09,1.76,2023
941,Yamoussoukro,Mangue,2024-02-22,375.27,174.6,22.26,38.46,60.09,1.76,2023
942,Yamoussoukro,Goyave,2019-06-26,51.21,9.6,17.6,36.4,65.23,8.01,2023
942,Yamoussoukro,Goyave,2021-02-02,256.33,9.6,17.6,36.4,65.23,8.01,2023
942,Yamoussoukro,Goyave,2021-12-27,282.05,9.6,17.6,36.4,65.23,8.01,2023
942,Yamoussoukro,Goyave,2023-07-07,215.27,9.6,17.6,36.4,65.23,8.01,2023
942,Yamoussoukro,Goyave,2024-05-05,423.99,9.6,17.6,36.4,65.23,8.01,2023
943,Yamoussoukro,Papaye,2019-12-11,76.82,214.83,23.73,37.63,89.68,6.71,2023
943,Yamoussoukro,Papaye,2021-08-04,110.52,214.83,23.73,37.63,89.68,6.71,2023
943,Yamoussoukro,Papaye,2023-11-30,289.33,214.83,23.73,37.63,89.68,6.71,2023
943,Yamoussoukro,Papaye,2024-06-04,362.82,214.83,23.73,37.63,89.68,6.71,2023
944,Yamoussoukro,Cocotier,2020-03-09,33.01,155.65,21.1,35.74,72.86,9.13,2023
944,Yamoussoukro,Cocotier,2020-03-24,329.85,155.65,21.1,35.74,72.86,9.13,2023
944,Yamoussoukro,Cocotier,2021-10-29,29.98,155.65,21.1,35.74,72.86,9.13,2023
944,Yamoussoukro,Cocotier,2022-09-14,365.78,155.65,21.1,35.74,72.86,9.13,2023
944,Yamoussoukro,Cocotier,2024-05-15,136.54,155.65,21.1,35.74,72.86,9.13,2023
944,Yamoussoukro,Cocotier,2024-11-11,260.72,155.65,21.1,35.74,72.86,9.13,2023
944,Yamoussoukro,Cocotier,2024-12-07,167.82,155.65,21.1,35.74,72.86,9.13,2023
945,Yamoussoukro,Teck,2019-02-17,254.24,348.71,17.97,38.87,63.27,8.8,2023
945,Yamoussoukro,Teck,2021-09-14,229.74,348.71,17.97,38.87,63.27,8.8,2023
945,Yamoussoukro,Teck,2022-01-12,126.44,348.71,17.97,38.87,63.27,8.8,2023
945,Yamoussoukro,Teck,2024-07-25,241.07,348.71,17.97,38.87,63.27,8.8,2023
946,Yamoussoukro,Acajou,2019-06-25,14.51,22.87,23.72,39.6,80.4,7.47,2023
946,Yamoussoukro,Acajou,2020-04-23,390.44,22.87,23.72,39.6,80.4,7.47,2023
946,Yamoussoukro,Acajou,2022-08-25,184.28,22.87,23.72,39.6,80.4,7.47,2023
946,Yamoussoukro,Acajou,2023-03-14,291.49,22.87,23.72,39.6,80.4,7.47,2023
946,Yamoussoukro,Acajou,2023-03-16,219.28,22.87,23.72,39.6,80.4,7.47,2023
946,Yamoussoukro,Acajou,2024-06-01,309.74,22.87,23.72,39.6,80.4,7.47,2023
946,Yamoussoukro,Acajou,2024-09-23,251.96,22.87,23.72,39.6,80.4,7.47,2023
947,Yamoussoukro,Iroko,2019-10-02,483.66,45.74,23.77,28.98,73.65,1.7,2023
947,Yamoussoukro,Iroko,2019-11-29,18.87,45.74,23.77,28.98,73.65,1.7,2023
947,Yamoussoukro,Iroko,2021-01-21,62.51,45.74,23.77,28.98,73.65,1.7,2023
947,Yamoussoukro,Iroko,2022-12-04,367.21,45.74,23.77,28.98,73.65,1.7,2023
947,Yamoussoukro,Iroko,2023-03-27,207.71,45.74,23.77,28.98,73.65,1.7,2023
947,Yamoussoukro,Iroko,2023-09-16,118.77,45.74,23.77,28.98,73.65,1.7,2023
947,Yamoussoukro,Iroko,2024-12-22,147.67,45.74,23.77,28.98,73.65,1.7,2023
948,Yamoussoukro,Samba,2019-06-03,434.1,339.33,18.62,33.9,72.17,7.67,2023
948,Yamoussoukro,Samba,2020-12-12,401.96,339.33,18.62,33.9,72.17,7.67,2023
948,Yamoussoukro,Samba,2021-07-03,68.68,339.33,18.62,33.9,72.17,7.67,2023
948,Yamoussoukro,Samba,2021-10-01,282.81,339.33,18.62,33.9,72.17,7.67,2023
948,Yamoussoukro,Samba,2023-10-17,86.44,339.33,18.62,33.9,72.17,7.67,2023
948,Yamoussoukro,Samba,2023-11-29,65.49,339.33,18.62,33.9,72.17,7.67,2023
948,Yamoussoukro,Samba,2024-03-30,320.43,339.33,18.62,33.9,72.17,7.67,2023
949,Yamoussoukro,Eucalyptus,2019-03-25,24.95,190.2,24.77,26.66,62.74,3.16,2023
949,Yamoussoukro,Eucalyptus,2020-01-27,455.57,190.2,24.77,26.66,62.74,3.16,2023
949,Yamoussoukro,Eucalyptus,2021-03-18,137.12,190.2,24.77,26.66,62.74,3.16,2023
949,Yamoussoukro,Eucalyptus,2022-05-06,62.23,190.2,24.77,26.66,62.74,3.16,2023
949,Yamoussoukro,Eucalyptus,2023-05-16,348.29,190.2,24.77,26.66,62.74,3.16,2023
949,Yamoussoukro,Eucalyptus,2024-01-19,114.05,190.2,24.77,26.66,62.74,3.16,2023
949,Yamoussoukro,Eucalyptus,2024-10-08,205.27,190.2,24.77,26.66,62.74,3.16,2023
950,Zanzan,Cacao,2020-06-04,274.91,201.74,16.34,25.43,98.18,3.15,2023
950,Zanzan,Cacao,2020-06-23,365.6,201.74,16.34,25.43,98.18,3.15,2023
950,Zanzan,Cacao,2020-08-02,313.95,201.74,16.34,25.43,98.18,3.15,2023
950,Zanzan,Cacao,2023-10-05,345.27,201.74,16.34,25.43,98.18,3.15,2023
951,Zanzan,Café,2020-10-02,431.76,217.3,22.74,34.03,80.97,6.31,2023
951,Zanzan,Café,2023-12-01,335.95,217.3,22.74,34.03,80.97,6.31,2023
952,Zanzan,Palmier à huile,2021-09-08,169.41,230.27,23.42,35.93,63.4,1.88,2023
952,Zanzan,Palmier à huile,2024-06-20,232.73,230.27,23.42,35.93,63.4,1.88,2023
952,Zanzan,Palmier à huile,2024-12-07,446.23,230.27,23.42,35.93,63.4,1.88,2023
953,Zanzan,Hévéa,2019-10-24,396.91,25.11,15.73,31.04,94.2,4.83,2023
953,Zanzan,Hévéa,2020-05-10,339.07,25.11,15.73,31.04,94.2,4.83,2023
953,Zanzan,Hévéa,2021-03-01,273.32,25.11,15.73,31.04,94.2,4.83,2023
953,Zanzan,Hévéa,2022-11-30,405.65,25.11,15.73,31.04,94.2,4.83,2023
954,Zanzan,Anacardier,2020-01-10,301.12,480.6,24.05,27.94,95.62,8.34,2023
954,Zanzan,Anacardier,2021-01-24,260.27,480.6,24.05,27.94,95.62,8.34,2023
954,Zanzan,Anacardier,2022-08-08,219.5,480.6,24.05,27.94,95.62,8.34,2023
954,Zanzan,Anacardier,2024-07-26,271.4,480.6,24.05,27.94,95.62,8.34,2023
955,Zanzan,Mangue,2020-05-15,66.78,181.54,21.46,33.56,64.59,1.87,2023
955,Zanzan,Mangue,2021-12-24,142.71,181.54,21.46,33.56,64.59,1.87,2023
955,Zanzan,Mangue,2022-10-25,335.87,181.54,21.46,33.56,64.59,1.87,2023
955,Zanzan,Mangue,2023-03-11,432.92,181.54,21.46,33.56,64.59,1.87,2023
955,Zanzan,Mangue,2023-04-22,449.42,181.54,21.46,33.56,64.59,1.87,2023
955,Zanzan,Mangue,2024-01-11,81.0,181.54,21.46,33.56,64.59,1.87,2023
956,Zanzan,Goyave,2019-12-08,410.83,103.5,20.17,25.08,67.84,6.76,2023
956,Zanzan,Goyave,2023-01-12,498.47,103.5,20.17,25.08,67.84,6.76,2023
956,Zanzan,Goyave,2023-08-24,99.14,103.5,20.17,25.08,67.84,6.76,2023
957,Zanzan,Papaye,2022-04-14,85.14,386.16,20.2,37.78,66.07,1.24,2023
957,Zanzan,Papaye,2024-05-14,266.14,386.16,20.2,37.78,66.07,1.24,2023
958,Zanzan,Cocotier,2019-03-08,42.2,392.83,16.18,31.15,99.94,3.22,2023
958,Zanzan,Cocotier,2019-11-09,28.3,392.83,16.18,31.15,99.94,3.22,2023
958,Zanzan,Cocotier,2020-06-05,399.46,392.83,16.18,31.15,99.94,3.22,2023
958,Zanzan,Cocotier,2022-02-08,315.88,392.83,16.18,31.15,99.94,3.22,2023
958,Zanzan,Cocotier,2022-08-22,181.79,392.83,16.18,31.15,99.94,3.22,2023
958,Zanzan,Cocotier,2022-10-13,239.66,392.83,16.18,31.15,99.94,3.22,2023
958,Zanzan,Cocotier,2022-10-16,187.91,392.83,16.18,31.15,99.94,3.22,2023
959,Zanzan,Teck,2019-01-25,236.38,333.77,15.96,34.36,89.11,7.96,2023
959,Zanzan,Teck,2019-05-22,23.28,333.77,15.96,34.36,89.11,7.96,2023
959,Zanzan,Teck,2019-08-18,249.83,333.77,15.96,34.36,89.11,7.96,2023
959,Zanzan,Teck,2019-10-30,78.66,333.77,15.96,34.36,89.11,7.96,2023
959,Zanzan,Teck,2021-05-11,461.21,333.77,15.96,34.36,89.11,7.96,2023
959,Zanzan,Teck,2022-05-14,485.1,333.77,15.96,34.36,89.11,7.96,2023
959,Zanzan,Teck,2022-12-07,38.2,333.77,15.96,34.36,89.11,7.96,2023
959,Zanzan,Teck,2024-10-14,215.6,333.77,15.96,34.36,89.11,7.96,2023
960,Zanzan,Acajou,2019-12-17,448.01,137.04,23.07,27.93,83.28,9.02,2023
960,Zanzan,Acajou,2020-06-02,320.37,137.04,23.07,27.93,83.28,9.02,2023
960,Zanzan,Acajou,2021-06-29,354.48,137.04,23.07,27.93,83.28,9.02,2023
960,Zanzan,Acajou,2022-04-15,379.16,137.04,23.07,27.93,83.28,9.02,2023
960,Zanzan,Acajou,2022-09-22,44.58,137.04,23.07,27.93,83.28,9.02,2023
960,Zanzan,Acajou,2023-08-19,294.81,137.04,23.07,27.93,83.28,9.02,2023
960,Zanzan,Acajou,2023-09-20,218.46,137.04,23.07,27.93,83.28,9.02,2023
961,Zanzan,Iroko,2020-07-12,426.12,499.86,24.97,33.33,94.25,9.44,2023
961,Zanzan,Iroko,2020-12-15,215.2,499.86,24.97,33.33,94.25,9.44,2023
961,Zanzan,Iroko,2022-01-20,28.07,499.86,24.97,33.33,94.25,9.44,2023
961,Zanzan,Iroko,2024-03-05,99.09,499.86,24.97,33.33,94.25,9.44,2023
962,Zanzan,Samba,2020-08-22,264.27,473.23,23.93,31.29,96.03,2.75,2023
962,Zanzan,Samba,2021-12-16,412.71,473.23,23.93,31.29,96.03,2.75,2023
962,Zanzan,Samba,2022-09-02,446.36,473.23,23.93,31.29,96.03,2.75,2023
962,Zanzan,Samba,2023-01-17,264.95,473.23,23.93,31.29,96.03,2.75,2023
962,Zanzan,Samba,2023-08-11,438.21,473.23,23.93,31.29,96.03,2.75,2023
962,Zanzan,Samba,2024-07-20,15.31,473.23,23.93,31.29,96.03,2.75,2023
963,Zanzan,Eucalyptus,2023-08-04,448.65,385.46,16.07,26.13,67.23,8.44,2023
964,Abidjan,Cacao,2023-04-26,311.35,41.73,23.82,37.05,80.63,2.96,2024
964,Abidjan,Cacao,2023-08-20,141.35,41.73,23.82,37.05,80.63,2.96,2024
964,Abidjan,Cacao,2024-03-27,301.74,41.73,23.82,37.05,80.63,2.96,2024
965,Abidjan,Café,2019-06-26,114.35,147.65,17.32,29.22,95.65,9.32,2024
965,Abidjan,Café,2019-12-01,253.65,147.65,17.32,29.22,95.65,9.32,2024
965,Abidjan,Café,2019-12-22,99.87,147.65,17.32,29.22,95.65,9.32,2024
965,Abidjan,Café,2020-04-11,153.86,147.65,17.32,29.22,95.65,9.32,2024
965,Abidjan,Café,2020-08-12,147.66,147.65,17.32,29.22,95.65,9.32,2024
965,Abidjan,Café,2020-10-14,118.83,147.65,17.32,29.22,95.65,9.32,2024
965,Abidjan,Café,2021-03-25,264.23,147.65,17.32,29.22,95.65,9.32,2024
965,Abidjan,Café,2021-05-17,483.16,147.65,17.32,29.22,95.65,9.32,2024
965,Abidjan,Café,2023-04-11,65.6,147.65,17.32,29.22,95.65,9.32,2024
966,Abidjan,Palmier à huile,2020-03-22,455.14,434.98,16.31,36.86,73.74,5.39,2024
966,Abidjan,Palmier à huile,2020-07-21,302.45,434.98,16.31,36.86,73.74,5.39,2024
966,Abidjan,Palmier à huile,2022-08-01,410.44,434.98,16.31,36.86,73.74,5.39,2024
967,Abidjan,Hévéa,2019-04-24,328.32,105.35,24.57,25.13,71.3,1.67,2024
967,Abidjan,Hévéa,2021-08-17,68.22,105.35,24.57,25.13,71.3,1.67,2024
967,Abidjan,Hévéa,2021-09-22,360.15,105.35,24.57,25.13,71.3,1.67,2024
967,Abidjan,Hévéa,2022-02-08,22.92,105.35,24.57,25.13,71.3,1.67,2024
967,Abidjan,Hévéa,2022-03-14,420.78,105.35,24.57,25.13,71.3,1.67,2024
967,Abidjan,Hévéa,2023-06-13,342.01,105.35,24.57,25.13,71.3,1.67,2024
967,Abidjan,Hévéa,2023-06-29,101.39,105.35,24.57,25.13,71.3,1.67,2024
968,Abidjan,Anacardier,2019-08-21,309.2,395.02,18.05,26.21,93.25,5.25,2024
968,Abidjan,Anacardier,2019-11-11,154.28,395.02,18.05,26.21,93.25,5.25,2024
968,Abidjan,Anacardier,2020-01-08,198.11,395.02,18.05,26.21,93.25,5.25,2024
968,Abidjan,Anacardier,2023-07-03,318.18,395.02,18.05,26.21,93.25,5.25,2024
969,Abidjan,Mangue,2019-12-28,347.32,276.25,20.2,27.14,84.62,5.34,2024
969,Abidjan,Mangue,2020-10-05,106.03,276.25,20.2,27.14,84.62,5.34,2024
969,Abidjan,Mangue,2021-06-24,94.87,276.25,20.2,27.14,84.62,5.34,2024
969,Abidjan,Mangue,2021-11-26,192.29,276.25,20.2,27.14,84.62,5.34,2024
969,Abidjan,Mangue,2022-09-01,319.6,276.25,20.2,27.14,84.62,5.34,2024
969,Abidjan,Mangue,2024-06-10,220.21,276.25,20.2,27.14,84.62,5.34,2024
970,Abidjan,Goyave,2021-01-15,194.87,190.26,16.63,36.79,97.57,5.8,2024
970,Abidjan,Goyave,2021-05-21,19.66,190.26,16.63,36.79,97.57,5.8,2024
970,Abidjan,Goyave,2021-11-01,157.68,190.26,16.63,36.79,97.57,5.8,2024
970,Abidjan,Goyave,2022-05-24,326.5,190.26,16.63,36.79,97.57,5.8,2024
970,Abidjan,Goyave,2022-09-13,127.67,190.26,16.63,36.79,97.57,5.8,2024
970,Abidjan,Goyave,2023-05-03,464.03,190.26,16.63,36.79,97.57,5.8,2024
970,Abidjan,Goyave,2024-02-15,131.2,190.26,16.63,36.79,97.57,5.8,2024
971,Abidjan,Papaye,2020-08-02,469.79,49.72,17.43,35.83,60.8,3.01,2024
971,Abidjan,Papaye,2020-09-14,54.24,49.72,17.43,35.83,60.8,3.01,2024
971,Abidjan,Papaye,2021-03-30,376.65,49.72,17.43,35.83,60.8,3.01,2024
972,Abidjan,Cocotier,2021-08-19,417.0,485.77,18.31,32.23,69.17,8.65,2024
972,Abidjan,Cocotier,2022-10-02,355.0,485.77,18.31,32.23,69.17,8.65,2024
972,Abidjan,Cocotier,2022-10-21,128.78,485.77,18.31,32.23,69.17,8.65,2024
972,Abidjan,Cocotier,2024-01-27,94.44,485.77,18.31,32.23,69.17,8.65,2024
972,Abidjan,Cocotier,2024-11-17,51.23,485.77,18.31,32.23,69.17,8.65,2024
973,Abidjan,Teck,2020-01-21,437.02,227.0,21.88,27.11,72.19,8.93,2024
973,Abidjan,Teck,2020-02-09,309.81,227.0,21.88,27.11,72.19,8.93,2024
973,Abidjan,Teck,2020-03-25,261.97,227.0,21.88,27.11,72.19,8.93,2024
973,Abidjan,Teck,2022-11-12,493.57,227.0,21.88,27.11,72.19,8.93,2024
973,Abidjan,Teck,2024-03-06,286.92,227.0,21.88,27.11,72.19,8.93,2024
974,Abidjan,Acajou,2019-03-28,143.35,97.62,22.22,29.21,65.84,8.12,2024
974,Abidjan,Acajou,2021-01-04,466.74,97.62,22.22,29.21,65.84,8.12,2024
974,Abidjan,Acajou,2021-06-26,139.95,97.62,22.22,29.21,65.84,8.12,2024
974,Abidjan,Acajou,2022-02-05,194.7,97.62,22.22,29.21,65.84,8.12,2024
974,Abidjan,Acajou,2022-10-17,97.49,97.62,22.22,29.21,65.84,8.12,2024
974,Abidjan,Acajou,2023-01-20,64.21,97.62,22.22,29.21,65.84,8.12,2024
974,Abidjan,Acajou,2023-06-15,299.24,97.62,22.22,29.21,65.84,8.12,2024
974,Abidjan,Acajou,2023-11-04,313.84,97.62,22.22,29.21,65.84,8.12,2024
975,Abidjan,Iroko,2020-01-20,272.69,377.13,24.18,39.26,67.43,8.05,2024
975,Abidjan,Iroko,2020-03-05,132.62,377.13,24.18,39.26,67.43,8.05,2024
975,Abidjan,Iroko,2021-08-10,129.55,377.13,24.18,39.26,67.43,8.05,2024
975,Abidjan,Iroko,2022-06-07,78.35,377.13,24.18,39.26,67.43,8.05,2024
975,Abidjan,Iroko,2023-08-03,366.81,377.13,24.18,39.26,67.43,8.05,2024
975,Abidjan,Iroko,2024-06-30,419.12,377.13,24.18,39.26,67.43,8.05,2024
976,Abidjan,Samba,2020-02-27,496.55,322.07,15.48,30.4,80.58,6.65,2024
976,Abidjan,Samba,2020-04-15,376.33,322.07,15.48,30.4,80.58,6.65,2024
976,Abidjan,Samba,2020-04-28,475.27,322.07,15.48,30.4,80.58,6.65,2024
976,Abidjan,Samba,2022-02-26,458.01,322.07,15.48,30.4,80.58,6.65,2024
976,Abidjan,Samba,2022-03-29,281.39,322.07,15.48,30.4,80.58,6.65,2024
976,Abidjan,Samba,2023-09-28,335.13,322.07,15.48,30.4,80.58,6.65,2024
977,Abidjan,Eucalyptus,2019-08-02,46.53,468.41,15.52,31.28,85.5,8.67,2024
977,Abidjan,Eucalyptus,2023-06-18,399.68,468.41,15.52,31.28,85.5,8.67,2024
977,Abidjan,Eucalyptus,2024-05-10,57.94,468.41,15.52,31.28,85.5,8.67,2024
978,Bas-Sassandra,Cacao,2021-01-08,136.39,402.84,20.85,38.02,99.69,1.76,2024
978,Bas-Sassandra,Cacao,2021-03-10,292.38,402.84,20.85,38.02,99.69,1.76,2024
978,Bas-Sassandra,Cacao,2021-05-17,86.07,402.84,20.85,38.02,99.69,1.76,2024
978,Bas-Sassandra,Cacao,2022-06-29,254.2,402.84,20.85,38.02,99.69,1.76,2024
978,Bas-Sassandra,Cacao,2023-09-02,461.23,402.84,20.85,38.02,99.69,1.76,2024
978,Bas-Sassandra,Cacao,2024-05-31,35.39,402.84,20.85,38.02,99.69,1.76,2024
979,Bas-Sassandra,Café,2019-08-10,413.07,153.64,23.03,33.09,94.52,7.39,2024
979,Bas-Sassandra,Café,2020-08-07,86.65,153.64,23.03,33.09,94.52,7.39,2024
979,Bas-Sassandra,Café,2021-07-31,447.41,153.64,23.03,33.09,94.52,7.39,2024
979,Bas-Sassandra,Café,2022-06-20,277.89,153.64,23.03,33.09,94.52,7.39,2024
979,Bas-Sassandra,Café,2023-08-09,192.92,153.64,23.03,33.09,94.52,7.39,2024
979,Bas-Sassandra,Café,2023-08-30,390.01,153.64,23.03,33.09,94.52,7.39,2024
980,Bas-Sassandra,Palmier à huile,2019-02-24,411.36,347.99,19.09,27.6,93.38,5.0,2024
980,Bas-Sassandra,Palmier à huile,2019-10-04,102.18,347.99,19.09,27.6,93.38,5.0,2024
980,Bas-Sassandra,Palmier à huile,2020-06-23,475.8,347.99,19.09,27.6,93.38,5.0,2024
980,Bas-Sassandra,Palmier à huile,2020-11-25,390.8,347.99,19.09,27.6,93.38,5.0,2024
980,Bas-Sassandra,Palmier à huile,2021-05-09,486.17,347.99,19.09,27.6,93.38,5.0,2024
980,Bas-Sassandra,Palmier à huile,2021-10-31,282.83,347.99,19.09,27.6,93.38,5.0,2024
980,Bas-Sassandra,Palmier à huile,2022-07-29,72.26,347.99,19.09,27.6,93.38,5.0,2024
981,Bas-Sassandra,Hévéa,2019-02-24,474.17,288.26,17.74,33.31,63.72,1.53,2024
981,Bas-Sassandra,Hévéa,2020-03-23,175.62,288.26,17.74,33.31,63.72,1.53,2024
981,Bas-Sassandra,Hévéa,2021-02-21,166.3,288.26,17.74,33.31,63.72,1.53,2024
981,Bas-Sassandra,Hévéa,2021-12-14,55.9,288.26,17.74,33.31,63.72,1.53,2024
981,Bas-Sassandra,Hévéa,2022-03-09,434.37,288.26,17.74,33.31,63.72,1.53,2024
981,Bas-Sassandra,Hévéa,2022-10-19,349.03,288.26,17.74,33.31,63.72,1.53,2024
981,Bas-Sassandra,Hévéa,2023-11-03,238.14,288.26,17.74,33.31,63.72,1.53,2024
981,Bas-Sassandra,Hévéa,2024-01-20,276.34,288.26,17.74,33.31,63.72,1.53,2024
981,Bas-Sassandra,Hévéa,2024-04-26,454.71,288.26,17.74,33.31,63.72,1.53,2024
982,Bas-Sassandra,Anacardier,2019-06-05,19.01,108.02,21.2,34.75,94.85,9.99,2024
982,Bas-Sassandra,Anacardier,2019-12-05,59.38,108.02,21.2,34.75,94.85,9.99,2024
982,Bas-Sassandra,Anacardier,2020-03-06,354.22,108.02,21.2,34.75,94.85,9.99,2024
982,Bas-Sassandra,Anacardier,2020-07-24,180.01,108.02,21.2,34.75,94.85,9.99,2024
982,Bas-Sassandra,Anacardier,2021-07-19,41.88,108.02,21.2,34.75,94.85,9.99,2024
982,Bas-Sassandra,Anacardier,2021-09-21,130.52,108.02,21.2,34.75,94.85,9.99,2024
982,Bas-Sassandra,Anacardier,2022-06-05,173.41,108.02,21.2,34.75,94.85,9.99,2024
982,Bas-Sassandra,Anacardier,2023-05-18,319.83,108.02,21.2,34.75,94.85,9.99,2024
983,Bas-Sassandra,Mangue,2019-04-11,280.5,482.24,17.04,32.85,74.25,5.16,2024
983,Bas-Sassandra,Mangue,2020-03-21,492.36,482.24,17.04,32.85,74.25,5.16,2024
983,Bas-Sassandra,Mangue,2021-08-12,387.77,482.24,17.04,32.85,74.25,5.16,2024
983,Bas-Sassandra,Mangue,2021-12-21,194.37,482.24,17.04,32.85,74.25,5.16,2024
983,Bas-Sassandra,Mangue,2024-02-22,456.35,482.24,17.04,32.85,74.25,5.16,2024
984,Bas-Sassandra,Goyave,2019-02-13,79.02,334.04,17.05,29.4,89.23,7.02,2024
984,Bas-Sassandra,Goyave,2020-02-08,67.28,334.04,17.05,29.4,89.23,7.02,2024
984,Bas-Sassandra,Goyave,2020-08-09,133.38,334.04,17.05,29.4,89.23,7.02,2024
984,Bas-Sassandra,Goyave,2020-10-09,384.17,334.04,17.05,29.4,89.23,7.02,2024
984,Bas-Sassandra,Goyave,2021-08-25,256.08,334.04,17.05,29.4,89.23,7.02,2024
984,Bas-Sassandra,Goyave,2022-03-24,266.32,334.04,17.05,29.4,89.23,7.02,2024
984,Bas-Sassandra,Goyave,2023-08-17,78.28,334.04,17.05,29.4,89.23,7.02,2024
985,Bas-Sassandra,Papaye,2019-04-18,453.04,477.67,22.87,29.73,86.9,3.63,2024
985,Bas-Sassandra,Papaye,2019-07-22,486.78,477.67,22.87,29.73,86.9,3.63,2024
985,Bas-Sassandra,Papaye,2020-07-03,408.27,477.67,22.87,29.73,86.9,3.63,2024
985,Bas-Sassandra,Papaye,2020-09-08,72.74,477.67,22.87,29.73,86.9,3.63,2024
985,Bas-Sassandra,Papaye,2020-10-29,151.46,477.67,22.87,29.73,86.9,3.63,2024
985,Bas-Sassandra,Papaye,2021-02-13,82.07,477.67,22.87,29.73,86.9,3.63,2024
985,Bas-Sassandra,Papaye,2022-02-07,200.75,477.67,22.87,29.73,86.9,3.63,2024
985,Bas-Sassandra,Papaye,2023-01-25,13.41,477.67,22.87,29.73,86.9,3.63,2024
985,Bas-Sassandra,Papaye,2023-05-18,317.58,477.67,22.87,29.73,86.9,3.63,2024
986,Bas-Sassandra,Cocotier,2019-02-14,22.99,103.17,18.64,32.55,99.3,5.53,2024
986,Bas-Sassandra,Cocotier,2021-05-04,155.59,103.17,18.64,32.55,99.3,5.53,2024
986,Bas-Sassandra,Cocotier,2022-04-09,286.77,103.17,18.64,32.55,99.3,5.53,2024
986,Bas-Sassandra,Cocotier,2024-02-26,439.83,103.17,18.64,32.55,99.3,5.53,2024
987,Bas-Sassandra,Teck,2019-05-22,401.16,153.64,23.03,33.09,71.43,3.98,2024
987,Bas-Sassandra,Teck,2019-07-29,16.42,153.64,23.03,33.09,71.43,3.98,2024
987,Bas-Sassandra,Teck,2020-07-08,113.61,153.64,23.03,33.09,71.43,3.98,2024
987,Bas-Sassandra,Teck,2021-12-07,62.87,153.64,23.03,33.09,71.43,3.98,2024
987,Bas-Sassandra,Teck,2022-06-21,97.24,153.64,23.03,33.09,71.43,3.98,2024
987,Bas-Sassandra,Teck,2022-06-27,204.67,153.64,23.03,33.09,71.43,3.98,2024
987,Bas-Sassandra,Teck,2022-12-18,304.25,153.64,23.03,33.09,71.43,3.98,2024
987,Bas-Sassandra,Teck,2024-01-25,356.36,153.64,23.03,33.09,71.43,3.98,2024
988,Bas-Sassandra,Acajou,2024-10-04,457.49,190.26,16.63,36.79,70.32,1.55,2024
989,Bas-Sassandra,Iroko,2019-08-20,430.62,391.6,22.8,31.87,89.02,1.72,2024
989,Bas-Sassandra,Iroko,2019-09-04,405.98,391.6,22.8,31.87,89.02,1.72,2024
989,Bas-Sassandra,Iroko,2022-12-31,67.59,391.6,22.8,31.87,89.02,1.72,2024
989,Bas-Sassandra,Iroko,2023-04-03,360.83,391.6,22.8,31.87,89.02,1.72,2024
989,Bas-Sassandra,Iroko,2023-12-02,394.74,391.6,22.8,31.87,89.02,1.72,2024
989,Bas-Sassandra,Iroko,2024-03-26,179.38,391.6,22.8,31.87,89.02,1.72,2024
990,Bas-Sassandra,Samba,2019-10-10,175.43,478.81,16.75,35.35,63.82,4.16,2024
990,Bas-Sassandra,Samba,2021-01-26,348.56,478.81,16.75,35.35,63.82,4.16,2024
990,Bas-Sassandra,Samba,2021-04-10,444.98,478.81,16.75,35.35,63.82,4.16,2024
990,Bas-Sassandra,Samba,2021-05-12,233.27,478.81,16.75,35.35,63.82,4.16,2024
